DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ,origen_archivo,PUEHOM,PUEMUJ,CIUOHOM,CIUOMUJ,depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj,AÑOOCU,PPERHOM,PPERMUJ
1.0,0114,8.0,2014.0,6.0,8.0,16.0,1602,46.0,43.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,4.0,4.0,33,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0501,8.0,2014.0,20.0,6.0,5.0,0501,23.0,27.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0502,3.0,2014.0,17.0,2.0,5.0,0503,999.0,28.0,,,320.0,320.0,9.0,5.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,7.0,2014.0,19.0,5.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,21,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2209,3.0,2014.0,28.0,1.0,22.0,2209,28.0,24.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2201,6.0,2014.0,27.0,5.0,22.0,2201,30.0,24.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
14.0,1403,7.0,2014.0,26.0,5.0,14.0,1403,27.0,28.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,1.0,1.0,23,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2202,6.0,2014.0,12.0,5.0,22.0,2202,60.0,50.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
12.0,1207,9.0,2014.0,5.0,8.0,12.0,1207,31.0,999.0,,,320.0,320.0,4.0,9.0,,,Divorcios14.sav,1.0,9.0,23,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1601,6.0,2014.0,14.0,2.0,16.0,1601,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1601,7.0,2014.0,26.0,2.0,15.0,1508,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,23,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2101,2.0,2014.0,28.0,1.0,21.0,2101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,23,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,6.0,2014.0,31.0,3.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,24,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2205,5.0,2014.0,26.0,2.0,22.0,2205,33.0,25.0,,,320.0,320.0,5.0,4.0,,,Divorcios14.sav,4.0,4.0,26,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,5.0,2014.0,4.0,2.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,03,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,7.0,2014.0,4.0,2.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,03,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2101,5.0,2014.0,21.0,4.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,03,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,7.0,2014.0,29.0,1.0,1.0,0108,23.0,25.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,31,23,,,,,,,,,,,,,,,,,,,,,,
4.0,0403,6.0,2014.0,16.0,1.0,4.0,0403,30.0,25.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,1.0,4.0,31,23,,,,,,,,,,,,,,,,,,,,,,
6.0,0608,5.0,2014.0,14.0,4.0,6.0,0608,27.0,27.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,31,23,,,,,,,,,,,,,,,,,,,,,,
4.0,0403,2.0,2014.0,8.0,1.0,4.0,0403,34.0,27.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,31,23,,,,,,,,,,,,,,,,,,,,,,
11.0,1107,4.0,2014.0,24.0,2.0,11.0,1107,34.0,29.0,,,320.0,320.0,1.0,1.0,,,Divorcios14.sav,9.0,9.0,31,23,,,,,,,,,,,,,,,,,,,,,,
9.0,0920,6.0,2014.0,8.0,5.0,9.0,0920,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,31,23,,,,,,,,,,,,,,,,,,,,,,
9.0,0920,8.0,2014.0,19.0,5.0,9.0,0920,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,31,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0506,6.0,2014.0,17.0,3.0,5.0,0506,26.0,22.0,,,320.0,320.0,4.0,1.0,,,Divorcios14.sav,4.0,4.0,33,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2214,3.0,2014.0,28.0,1.0,22.0,2214,27.0,27.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,33,23,,,,,,,,,,,,,,,,,,,,,,
18.0,1804,8.0,2014.0,12.0,5.0,18.0,1801,30.0,28.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,4.0,4.0,33,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2207,5.0,2014.0,26.0,3.0,22.0,2207,21.0,28.0,,,320.0,320.0,3.0,4.0,,,Divorcios14.sav,4.0,4.0,34,23,,,,,,,,,,,,,,,,,,,,,,
6.0,0601,5.0,2014.0,22.0,3.0,6.0,0602,33.0,28.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,34,23,,,,,,,,,,,,,,,,,,,,,,
19.0,1901,4.0,2014.0,3.0,3.0,19.0,1901,41.0,38.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,34,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,6.0,2014.0,24.0,3.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,1.0,,,Divorcios14.sav,9.0,9.0,34,23,,,,,,,,,,,,,,,,,,,,,,
3.0,0301,5.0,2014.0,6.0,5.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,34,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2101,5.0,2014.0,25.0,3.0,1.0,0101,31.0,27.0,,,320.0,320.0,4.0,1.0,,,Divorcios14.sav,4.0,9.0,35,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2101,3.0,2014.0,18.0,2.0,20.0,2011,28.0,25.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,43,23,,,,,,,,,,,,,,,,,,,,,,
19.0,1905,4.0,2014.0,19.0,3.0,19.0,1905,32.0,25.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,4.0,4.0,43,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2205,8.0,2014.0,14.0,4.0,22.0,2205,32.0,25.0,,,320.0,320.0,1.0,4.0,,,Divorcios14.sav,9.0,4.0,43,23,,,,,,,,,,,,,,,,,,,,,,
17.0,1701,5.0,2014.0,25.0,4.0,17.0,1706,37.0,34.0,,,320.0,320.0,5.0,5.0,,,Divorcios14.sav,4.0,4.0,43,23,,,,,,,,,,,,,,,,,,,,,,
10.0,1001,4.0,2014.0,11.0,3.0,10.0,1010,36.0,35.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,43,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,7.0,2014.0,7.0,5.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,43,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,8.0,2014.0,7.0,5.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,43,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2101,2.0,2014.0,8.0,1.0,21.0,2101,49.0,26.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,9.0,51,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2201,2.0,2014.0,10.0,2.0,22.0,2201,40.0,27.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,52,23,,,,,,,,,,,,,,,,,,,,,,
18.0,1804,4.0,2014.0,6.0,3.0,18.0,1801,47.0,41.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,4.0,52,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1601,5.0,2014.0,12.0,3.0,16.0,1601,25.0,32.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,4.0,4.0,52,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0504,4.0,2014.0,14.0,1.0,3.0,0313,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,4.0,4.0,61,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2106,5.0,2014.0,24.0,3.0,21.0,2106,999.0,999.0,,,320.0,320.0,1.0,1.0,,,Divorcios14.sav,9.0,9.0,61,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1613,9.0,2014.0,30.0,7.0,16.0,1613,35.0,36.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,4.0,61,23,,,,,,,,,,,,,,,,,,,,,,
11.0,1107,9.0,2014.0,9.0,4.0,11.0,1107,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,61,23,,,,,,,,,,,,,,,,,,,,,,
3.0,0312,8.0,2014.0,26.0,5.0,1.0,0101,49.0,46.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,71,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2202,4.0,2014.0,17.0,3.0,22.0,2202,27.0,29.0,,,320.0,320.0,1.0,1.0,,,Divorcios14.sav,9.0,9.0,72,23,,,,,,,,,,,,,,,,,,,,,,
17.0,1711,2.0,2014.0,30.0,1.0,17.0,1711,32.0,30.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,9.0,72,23,,,,,,,,,,,,,,,,,,,,,,
17.0,1704,2.0,2014.0,2.0,1.0,17.0,1704,44.0,38.0,,,320.0,320.0,1.0,4.0,,,Divorcios14.sav,4.0,4.0,72,23,,,,,,,,,,,,,,,,,,,,,,
20.0,2001,8.0,2014.0,30.0,5.0,20.0,2001,67.0,56.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,5.0,72,23,,,,,,,,,,,,,,,,,,,,,,
20.0,2001,6.0,2014.0,24.0,1.0,20.0,2001,33.0,28.0,,,320.0,320.0,1.0,5.0,,,Divorcios14.sav,4.0,4.0,73,23,,,,,,,,,,,,,,,,,,,,,,
19.0,1907,4.0,2014.0,19.0,2.0,19.0,1907,999.0,999.0,,,320.0,320.0,1.0,4.0,,,Divorcios14.sav,4.0,4.0,83,23,,,,,,,,,,,,,,,,,,,,,,
10.0,1001,5.0,2014.0,10.0,4.0,10.0,1012,39.0,30.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,1.0,83,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2103,5.0,2014.0,27.0,1.0,21.0,2103,39.0,35.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,1.0,1.0,92,23,,,,,,,,,,,,,,,,,,,,,,
17.0,1703,9.0,2014.0,8.0,9.0,17.0,1701,50.0,46.0,,,320.0,320.0,1.0,1.0,,,Divorcios14.sav,9.0,9.0,92,23,,,,,,,,,,,,,,,,,,,,,,
17.0,1701,9.0,2014.0,15.0,8.0,17.0,1701,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,92,23,,,,,,,,,,,,,,,,,,,,,,
12.0,1207,8.0,2014.0,22.0,7.0,12.0,1207,26.0,21.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,1.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0502,9.0,2014.0,12.0,6.0,5.0,0502,27.0,24.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
20.0,2001,8.0,2014.0,21.0,5.0,20.0,2001,28.0,24.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2201,4.0,2014.0,19.0,3.0,22.0,2201,28.0,25.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
20.0,2001,6.0,2014.0,30.0,4.0,20.0,2004,39.0,25.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
2.0,0201,9.0,2014.0,2.0,9.0,2.0,0207,28.0,27.0,,,320.0,320.0,3.0,3.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
19.0,1901,7.0,2014.0,27.0,5.0,19.0,1901,34.0,40.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
2.0,0201,7.0,2014.0,5.0,3.0,2.0,0207,999.0,40.0,,,320.0,320.0,9.0,1.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
18.0,1804,3.0,2014.0,7.0,1.0,18.0,1804,36.0,41.0,,,320.0,320.0,3.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
18.0,1801,7.0,2014.0,19.0,5.0,18.0,1801,42.0,45.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,4.0,2014.0,18.0,2.0,12.0,1218,999.0,46.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
4.0,0407,3.0,2014.0,22.0,1.0,4.0,0407,999.0,999.0,,,320.0,320.0,3.0,9.0,,,Divorcios14.sav,1.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,4.0,2014.0,5.0,3.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,5.0,2014.0,3.0,3.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0507,5.0,2014.0,7.0,4.0,5.0,0501,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
10.0,1001,5.0,2014.0,22.0,4.0,10.0,1003,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
19.0,1905,7.0,2014.0,24.0,4.0,19.0,1905,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
20.0,2001,8.0,2014.0,9.0,1.0,20.0,2001,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
7.0,0701,7.0,2014.0,9.0,5.0,7.0,0701,35.0,27.0,,,320.0,320.0,5.0,4.0,,,Divorcios14.sav,1.0,1.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1601,7.0,2014.0,15.0,5.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2201,7.0,2014.0,31.0,3.0,22.0,2201,999.0,30.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
14.0,1401,8.0,2014.0,12.0,8.0,14.0,1410,999.0,31.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
4.0,0401,2.0,2014.0,6.0,1.0,4.0,0403,999.0,33.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,1.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
13.0,1301,5.0,2014.0,15.0,4.0,13.0,1301,999.0,35.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
13.0,1304,9.0,2014.0,18.0,6.0,13.0,1304,41.0,36.0,,,320.0,320.0,1.0,4.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2212,5.0,2014.0,30.0,3.0,5.0,0513,999.0,41.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
3.0,0302,7.0,2014.0,23.0,5.0,3.0,0302,999.0,43.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
13.0,1301,6.0,2014.0,3.0,3.0,13.0,1304,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
13.0,1306,6.0,2014.0,11.0,2.0,13.0,1306,36.0,28.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,1.0,1.0,23,23,,,,,,,,,,,,,,,,,,,,,,
13.0,1301,4.0,2014.0,13.0,3.0,13.0,1312,37.0,36.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,7.0,2014.0,26.0,3.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,12,23,,,,,,,,,,,,,,,,,,,,,,
13.0,1307,6.0,2014.0,8.0,5.0,13.0,1324,23.0,25.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,1.0,1.0,23,23,,,,,,,,,,,,,,,,,,,,,,
15.0,1504,6.0,2014.0,22.0,4.0,15.0,1504,29.0,26.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,1.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
14.0,1401,8.0,2014.0,4.0,7.0,14.0,1401,31.0,29.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,1.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0506,4.0,2014.0,12.0,3.0,5.0,0506,24.0,21.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,31,23,,,,,,,,,,,,,,,,,,,,,,
9.0,0901,5.0,2014.0,10.0,3.0,9.0,0901,39.0,999.0,,,320.0,320.0,4.0,9.0,,,Divorcios14.sav,4.0,9.0,31,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,7.0,2014.0,4.0,6.0,1.0,0101,50.0,47.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,31,23,,,,,,,,,,,,,,,,,,,,,,
10.0,1001,9.0,2014.0,18.0,8.0,10.0,1001,25.0,22.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,33,23,,,,,,,,,,,,,,,,,,,,,,
11.0,1101,6.0,2014.0,5.0,2.0,11.0,1101,30.0,23.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,33,23,,,,,,,,,,,,,,,,,,,,,,
14.0,1416,3.0,2014.0,21.0,2.0,14.0,1416,34.0,30.0,,,320.0,320.0,4.0,1.0,,,Divorcios14.sav,5.0,9.0,33,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0512,8.0,2014.0,27.0,7.0,5.0,0501,25.0,23.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,34,23,,,,,,,,,,,,,,,,,,,,,,
9.0,0901,9.0,2014.0,25.0,4.0,9.0,0901,999.0,999.0,,,320.0,320.0,1.0,1.0,,,Divorcios14.sav,9.0,9.0,34,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0511,5.0,2014.0,7.0,3.0,5.0,0501,30.0,24.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,35,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1610,5.0,2014.0,4.0,2.0,16.0,1610,25.0,23.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,1.0,1.0,43,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0501,5.0,2014.0,7.0,2.0,5.0,0501,28.0,25.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,4.0,51,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1601,9.0,2014.0,18.0,8.0,16.0,1601,29.0,35.0,,,320.0,320.0,1.0,4.0,,,Divorcios14.sav,9.0,4.0,54,23,,,,,,,,,,,,,,,,,,,,,,
6.0,0601,9.0,2014.0,5.0,6.0,6.0,0603,30.0,35.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,4.0,4.0,61,23,,,,,,,,,,,,,,,,,,,,,,
6.0,0603,9.0,2014.0,5.0,6.0,6.0,0603,30.0,35.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,4.0,4.0,61,23,,,,,,,,,,,,,,,,,,,,,,
17.0,1703,9.0,2014.0,27.0,8.0,17.0,1703,26.0,20.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,72,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2207,7.0,2014.0,5.0,6.0,22.0,2207,30.0,29.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,4.0,72,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2101,5.0,2014.0,10.0,3.0,21.0,2101,34.0,26.0,,,320.0,320.0,3.0,4.0,,,Divorcios14.sav,4.0,9.0,83,23,,,,,,,,,,,,,,,,,,,,,,
22.0,2201,5.0,2014.0,11.0,4.0,22.0,2201,23.0,21.0,,,320.0,320.0,3.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
20.0,2007,4.0,2014.0,28.0,1.0,20.0,2007,29.0,23.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2101,7.0,2014.0,25.0,6.0,21.0,2101,22.0,24.0,,,320.0,320.0,2.0,4.0,,,Divorcios14.sav,4.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
18.0,1804,5.0,2014.0,7.0,4.0,18.0,1804,30.0,26.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
9.0,0901,7.0,2014.0,18.0,6.0,9.0,0901,34.0,35.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,5.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
9.0,0901,7.0,2014.0,18.0,6.0,9.0,0901,34.0,35.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,5.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
14.0,1410,7.0,2014.0,10.0,4.0,14.0,1410,52.0,46.0,,,320.0,320.0,5.0,4.0,,,Divorcios14.sav,1.0,1.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
12.0,1222,3.0,2014.0,12.0,2.0,9.0,0920,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
17.0,1704,5.0,2014.0,21.0,2.0,17.0,1704,29.0,20.0,,,320.0,320.0,4.0,4.0,,,Divorcios14.sav,4.0,4.0,NEOG,23,,,,,,,,,,,,,,,,,,,,,,
13.0,1302,4.0,2014.0,27.0,2.0,13.0,1302,999.0,39.0,,,320.0,320.0,9.0,4.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
15.0,1507,9.0,2014.0,26.0,5.0,15.0,1507,24.0,22.0,,,320.0,320.0,4.0,3.0,,,Divorcios14.sav,4.0,4.0,31,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1601,7.0,2014.0,4.0,6.0,16.0,1601,32.0,30.0,,,320.0,320.0,5.0,5.0,,,Divorcios14.sav,4.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
5.0,0501,9.0,2014.0,30.0,7.0,5.0,0511,47.0,44.0,,,320.0,320.0,4.0,5.0,,,Divorcios14.sav,9.0,4.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
4.0,0414,5.0,2014.0,6.0,1.0,4.0,0414,999.0,45.0,,,320.0,320.0,9.0,1.0,,,Divorcios14.sav,9.0,9.0,IGNORADO,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,5.0,2014.0,12.0,3.0,1.0,0101,34.0,38.0,,,320.0,320.0,1.0,1.0,,,Divorcios14.sav,4.0,9.0,25,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0114,4.0,2014.0,12.0,3.0,1.0,0114,35.0,35.0,,,320.0,320.0,5.0,4.0,,,Divorcios14.sav,4.0,4.0,21,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,7.0,2014.0,23.0,5.0,16.0,1601,999.0,48.0,,,320.0,320.0,9.0,1.0,,,Divorcios14.sav,9.0,9.0,23,23,,,,,,,,,,,,,,,,,,,,,,
16.0,1603,8.0,2014.0,29.0,7.0,16.0,1601,44.0,999.0,,,320.0,320.0,4.0,9.0,,,Divorcios14.sav,4.0,9.0,23,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,8.0,2014.0,23.0,6.0,1.0,0101,999.0,52.0,,,320.0,320.0,9.0,5.0,,,Divorcios14.sav,9.0,4.0,23,23,,,,,,,,,,,,,,,,,,,,,,
21.0,2106,3.0,2014.0,18.0,2.0,21.0,2106,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,24,23,,,,,,,,,,,,,,,,,,,,,,
1.0,0101,8.0,2014.0,5.0,2.0,1.0,0101,999.0,999.0,,,320.0,320.0,9.0,9.0,,,Divorcios14.sav,9.0,9.0,34,23,,,,,,,,,,,,,,,,,,,,,,
